name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,allowed_uses,,base_volume,base_vol_auto
,245,245,10481,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,140.94,0.125,,,140.94,140.94
,246,246,10482,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,24.11,0.125,,,24.11,24.11
,247,247,10483,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,531.53,0.125,,,531.53,531.53
,248,248,10484,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,510.63,0.1275,,,510.63,510.63
,249,249,10485,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,634.37,0.1275,,,634.37,634.37
,250,250,10486,Highway,100,1.01,1,25,100000,1,0,0.15,4,1,937.4,0.2525,,,937.4,937.4
,251,251,10487,Highway,100,1.01,1,25,100000,1,0,0.15,4,1,509.8,0.2525,,,509.8,509.8
,252,252,10488,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,105.95,0.1275,,,105.95,105.95
,253,253,10489,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,541.88,0.125,,,541.88,541.88
,254,254,10490,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,369.78,0.125,,,369.78,369.78
,255,255,10491,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,577.37,0.125,,,577.37,577.37
,256,256,10807,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,239.26,0.1275,,,239.26,239.26
,257,257,10813,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,34.33,0.125,,,34.33,34.33
,258,258,10493,Highway,100,1,1,25,100000,1,0,0.15,4,1,988.44,0.25,,,988.44,988.44
,259,259,10494,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,810.53,0.125,,,810.53,810.53
,260,260,10495,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,750.65,0.125,,,750.65,750.65
,261,261,10492,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,719.99,0.1275,,,719.99,719.99
,262,262,10812,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,446.34,0.125,,,446.34,446.34
,263,263,10496,Highway,100,1.01,1,25,100000,1,0,0.15,4,1,2037.49,0.2525,,,2037.49,2037.49
,264,264,10497,Highway,100,1,1,25,100000,1,0,0.15,4,1,1031.06,0.25,,,1031.06,1031.06
,265,265,10498,Highway,100,1.01,1,25,100000,1,0,0.15,4,1,825.06,0.2525,,,825.06,825.06
,266,266,10499,Highway,100,0.47,1,25,100000,1,0,0.15,4,1,190.22,0.1175,,,190.22,190.22
,267,267,10500,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,389.8,0.125,,,389.8,389.8
,268,268,11189,Highway,100,0.36,1,25,100000,1,0,0.15,4,1,103.47,0.09,,,103.47,103.47
,269,269,10501,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,264.97,0.125,,,264.97,264.97
,270,270,10502,Highway,100,0.55,1,25,100000,1,0,0.15,4,1,460.01,0.1375,,,460.01,460.01
,271,271,10503,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,376.93,0.125,,,376.93,376.93
,272,272,10504,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,522.2,0.125,,,522.2,522.2
,273,273,10505,Highway,100,0.47,1,25,100000,1,0,0.15,4,1,336.04,0.1175,,,336.04,336.04
,274,274,10506,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,329.22,0.125,,,329.22,329.22
,275,275,10507,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,311.94,0.125,,,311.94,311.94
,276,276,10508,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,570.2,0.125,,,570.2,570.2
,277,277,10509,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,516.5,0.1225,,,516.5,516.5
,278,278,10510,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,730.67,0.125,,,730.67,730.67
,279,279,10511,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,597.06,0.125,,,597.06,597.06
,280,280,10512,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,826.01,0.125,,,826.01,826.01
,281,281,10513,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1022.5,0.1225,,,1022.5,1022.5
,282,282,10514,Highway,100,0.46,1,25,100000,1,0,0.15,4,1,462.99,0.115,,,462.99,462.99
,283,283,10515,Highway,100,0.43,1,25,100000,1,0,0.15,4,1,528.29,0.1075,,,528.29,528.29
,284,284,10516,Highway,100,0.41,1,25,100000,1,0,0.15,4,1,25.1,0.1025,,,25.1,25.1
,285,285,10517,Highway,100,0.41,1,25,100000,1,0,0.15,4,1,844.1,0.1025,,,844.1,844.1
,286,286,10518,Highway,100,0.4,1,25,100000,1,0,0.15,4,1,398.78,0.1,,,398.78,398.78
,287,287,10519,Highway,100,0.4,1,25,100000,1,0,0.15,4,1,526.52,0.1,,,526.52,526.52
,288,288,10520,Highway,100,0.38,1,25,100000,1,0,0.15,4,1,460.46,0.095,,,460.46,460.46
,289,289,10521,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,827.85,0.1275,,,827.85,827.85
,290,290,10522,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,440.28,0.125,,,440.28,440.28
,291,291,10523,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1436.36,0.125,,,1436.36,1436.36
,292,292,10524,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1280.5,0.125,,,1280.5,1280.5
,293,293,10525,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,739.98,0.125,,,739.98,739.98
,294,294,10526,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1018.89,0.1225,,,1018.89,1018.89
,295,295,10527,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1008.44,0.1275,,,1008.44,1008.44
,296,296,10528,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1146.43,0.125,,,1146.43,1146.43
,297,297,10529,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1565.61,0.125,,,1565.61,1565.61
,298,298,10530,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1035.72,0.125,,,1035.72,1035.72
,299,299,10531,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1350.64,0.125,,,1350.64,1350.64
,300,300,10532,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1173.88,0.1225,,,1173.88,1173.88
,301,301,10533,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1297.68,0.1275,,,1297.68,1297.68
,302,302,10534,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1654.49,0.125,,,1654.49,1654.49
,303,303,10535,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1537.61,0.125,,,1537.61,1537.61
,304,304,10536,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1050.41,0.125,,,1050.41,1050.41
,305,305,10537,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1087.55,0.125,,,1087.55,1087.55
,306,306,10538,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1341.24,0.1225,,,1341.24,1341.24
,307,307,10539,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,513.77,0.1275,,,513.77,513.77
,308,308,10540,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,696.57,0.125,,,696.57,696.57
,309,309,10541,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,775.02,0.125,,,775.02,775.02
,310,310,10542,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,805.08,0.125,,,805.08,805.08
,311,311,10543,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1270.71,0.125,,,1270.71,1270.71
,312,312,10544,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2273.43,0.125,,,2273.43,2273.43
,313,313,10545,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,958.15,0.125,,,958.15,958.15
,314,314,10546,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1164.12,0.1225,,,1164.12,1164.12
,315,315,10547,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,678,0.1275,,,678,678
,316,316,10548,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1405.83,0.125,,,1405.83,1405.83
,317,317,10549,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1444.75,0.125,,,1444.75,1444.75
,318,318,10550,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2685.45,0.125,,,2685.45,2685.45
,319,319,10551,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1367.89,0.125,,,1367.89,1367.89
,320,320,10552,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1388.44,0.1275,,,1388.44,1388.44
,321,321,10553,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1425.89,0.1275,,,1425.89,1425.89
,322,322,10554,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,992.55,0.125,,,992.55,992.55
,323,323,10555,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2379.08,0.125,,,2379.08,2379.08
,324,324,10556,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2769.65,0.125,,,2769.65,2769.65
,325,325,10557,Highway,100,0.53,1,25,100000,1,0,0.15,4,1,1296.75,0.1325,,,1296.75,1296.75
,326,326,10558,Highway,100,0.53,1,25,100000,1,0,0.15,4,1,1728.41,0.1325,,,1728.41,1728.41
,327,327,10559,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1658.76,0.13,,,1658.76,1658.76
,328,328,10560,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1783.31,0.125,,,1783.31,1783.31
,329,329,10561,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,3434.24,0.125,,,3434.24,3434.24
,330,330,10562,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2827.68,0.125,,,2827.68,2827.68
,331,331,10563,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1380.31,0.13,,,1380.31,1380.31
,332,332,10564,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1679.34,0.1275,,,1679.34,1679.34
,333,333,10565,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2089.3,0.1275,,,2089.3,2089.3
,334,334,10566,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1960.37,0.125,,,1960.37,1960.37
,335,335,10567,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2325.54,0.125,,,2325.54,2325.54
,336,336,10568,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2296.43,0.125,,,2296.43,2296.43
,337,337,10569,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1816.65,0.13,,,1816.65,1816.65
,338,338,10570,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1724.87,0.125,,,1724.87,1724.87
,339,339,10571,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2491.87,0.1275,,,2491.87,2491.87
,340,340,10572,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2458.64,0.125,,,2458.64,2458.64
,341,341,10573,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,3831.43,0.125,,,3831.43,3831.43
,342,342,10574,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2617.5,0.125,,,2617.5,2617.5
,343,343,10575,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1442.05,0.13,,,1442.05,1442.05
,344,344,10576,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1837.76,0.1275,,,1837.76,1837.76
,345,345,10577,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1646.78,0.1275,,,1646.78,1646.78
,346,346,10578,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2324.37,0.1275,,,2324.37,2324.37
,347,347,10579,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2913.53,0.1275,,,2913.53,2913.53
,348,348,10580,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,3104.9,0.1275,,,3104.9,3104.9
,349,349,10581,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1037.12,0.13,,,1037.12,1037.12
,350,350,10582,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1900.32,0.125,,,1900.32,1900.32
,351,351,10583,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2609.49,0.1275,,,2609.49,2609.49
,352,352,10584,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2110.35,0.125,,,2110.35,2110.35
,353,353,10585,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2721.42,0.125,,,2721.42,2721.42
,354,354,10586,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2168.02,0.125,,,2168.02,2168.02
,355,355,10587,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2118.96,0.1275,,,2118.96,2118.96
,356,356,10588,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2178.57,0.1275,,,2178.57,2178.57
,357,357,10589,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2205.52,0.1275,,,2205.52,2205.52
,358,358,10590,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1674.08,0.1275,,,1674.08,1674.08
,359,359,10591,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1263.58,0.125,,,1263.58,1263.58
,360,360,10592,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1177.63,0.125,,,1177.63,1177.63
,361,361,10593,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1691.33,0.1275,,,1691.33,1691.33
,362,362,10594,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1595.72,0.1275,,,1595.72,1595.72
,363,363,10595,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1925.56,0.1275,,,1925.56,1925.56
,364,364,10596,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1761.65,0.1275,,,1761.65,1761.65
,365,365,10597,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2512.99,0.125,,,2512.99,2512.99
,366,366,10598,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1533.73,0.1275,,,1533.73,1533.73
,367,367,10599,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1933.16,0.1275,,,1933.16,1933.16
,368,368,10600,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2172.73,0.1275,,,2172.73,2172.73
,369,369,10601,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2162.67,0.1275,,,2162.67,2162.67
,370,370,10602,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1629.01,0.125,,,1629.01,1629.01
,371,371,10603,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2176.47,0.125,,,2176.47,2176.47
,372,372,10604,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1559.2,0.125,,,1559.2,1559.2
,373,373,10605,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1150.98,0.1275,,,1150.98,1150.98
,374,374,10606,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1274.09,0.1275,,,1274.09,1274.09
,375,375,10607,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1432.02,0.1275,,,1432.02,1432.02
,376,376,10608,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1737.95,0.125,,,1737.95,1737.95
,377,377,10609,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,3732.25,0.125,,,3732.25,3732.25
,378,378,10610,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2191.97,0.125,,,2191.97,2191.97
,379,379,10611,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1303.6,0.1275,,,1303.6,1303.6
,380,380,10612,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1115.22,0.1275,,,1115.22,1115.22
,381,381,10613,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,919.34,0.1275,,,919.34,919.34
,382,382,10614,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,427.76,0.125,,,427.76,427.76
,383,383,10615,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,809.59,0.1275,,,809.59,809.59
,384,384,10616,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1181.77,0.1275,,,1181.77,1181.77
,385,385,10617,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,682.45,0.1275,,,682.45,682.45
,386,386,10618,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,12.14,0.125,,,12.14,12.14
,387,387,10619,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1016.38,0.125,,,1016.38,1016.38
,388,388,10620,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1176.73,0.125,,,1176.73,1176.73
,389,389,10621,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1210.42,0.125,,,1210.42,1210.42
,390,390,10622,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2567.68,0.125,,,2567.68,2567.68
,391,391,10623,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,750.82,0.1275,,,750.82,750.82
,392,392,10624,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1401.57,0.125,,,1401.57,1401.57
,393,393,10625,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1330.43,0.125,,,1330.43,1330.43
,394,394,10626,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1541.73,0.1275,,,1541.73,1541.73
,395,395,10627,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1454.69,0.1275,,,1454.69,1454.69
,396,396,10628,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1725.41,0.125,,,1725.41,1725.41
,397,397,10629,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1400.08,0.1275,,,1400.08,1400.08
,398,398,10630,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1569.24,0.1275,,,1569.24,1569.24
,399,399,10631,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,887.81,0.1275,,,887.81,887.81
,400,400,10632,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1739.17,0.125,,,1739.17,1739.17
,401,401,10633,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1741.18,0.125,,,1741.18,1741.18
,402,402,10634,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2392.38,0.125,,,2392.38,2392.38
,403,403,10635,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1240.74,0.125,,,1240.74,1240.74
,404,404,10636,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1064.85,0.125,,,1064.85,1064.85
,405,405,10637,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,731,0.125,,,731,731
,406,406,10638,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1311.83,0.125,,,1311.83,1311.83
,407,407,10639,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1337.34,0.125,,,1337.34,1337.34
,408,408,10640,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1804.02,0.125,,,1804.02,1804.02
,409,409,10641,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,944.34,0.1275,,,944.34,944.34
,410,410,10642,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1042.09,0.125,,,1042.09,1042.09
,411,411,10643,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1230.8,0.125,,,1230.8,1230.8
,412,412,10644,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1347.03,0.1275,,,1347.03,1347.03
,413,413,10645,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1851.55,0.125,,,1851.55,1851.55
,414,414,10646,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1017.24,0.125,,,1017.24,1017.24
,415,415,10647,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,808.92,0.125,,,808.92,808.92
,416,416,10648,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,797.42,0.125,,,797.42,797.42
,417,417,10649,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,746.46,0.125,,,746.46,746.46
,418,418,10650,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1250.34,0.125,,,1250.34,1250.34
,419,419,10651,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,889.39,0.125,,,889.39,889.39
,420,420,10652,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,888.55,0.125,,,888.55,888.55
,421,421,10653,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,858.75,0.1225,,,858.75,858.75
,422,422,10654,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,957.91,0.125,,,957.91,957.91
,423,423,10655,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,901.17,0.125,,,901.17,901.17
,424,424,10656,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1137.04,0.125,,,1137.04,1137.04
,425,425,10657,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,527.63,0.125,,,527.63,527.63
,426,426,10658,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,678.22,0.1275,,,678.22,678.22
,427,427,10659,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1286.44,0.1225,,,1286.44,1286.44
,428,428,10660,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,689.58,0.1275,,,689.58,689.58
,429,429,10661,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,824.15,0.125,,,824.15,824.15
,430,430,10662,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1472.21,0.125,,,1472.21,1472.21
,431,431,10663,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,777.86,0.125,,,777.86,777.86
,432,432,10664,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1335.57,0.1275,,,1335.57,1335.57
,433,433,10665,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1119.84,0.1225,,,1119.84,1119.84
,434,434,10666,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1254.23,0.125,,,1254.23,1254.23
,435,435,10667,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,752.65,0.125,,,752.65,752.65
,436,436,10668,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1207.73,0.125,,,1207.73,1207.73
,437,437,10669,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1109.96,0.125,,,1109.96,1109.96
,438,438,10670,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,831.46,0.1275,,,831.46,831.46
,439,439,10671,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,473.23,0.125,,,473.23,473.23
,440,440,10672,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,226.66,0.1275,,,226.66,226.66
,441,441,10673,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,352.34,0.125,,,352.34,352.34
,442,442,10674,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,594.63,0.125,,,594.63,594.63
,443,443,10675,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,883.35,0.1275,,,883.35,883.35
,444,444,10676,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,658.22,0.1275,,,658.22,658.22
,445,445,10677,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,421.89,0.125,,,421.89,421.89
,446,446,10678,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,398.68,0.1275,,,398.68,398.68
,447,447,10679,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,681.2,0.1275,,,681.2,681.2
,448,448,10680,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,523.49,0.125,,,523.49,523.49
,449,449,10681,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,803.24,0.125,,,803.24,803.24
,450,450,10682,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,508.52,0.1275,,,508.52,508.52
,451,451,10683,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,354.63,0.1225,,,354.63,354.63
,452,452,10684,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,300.41,0.125,,,300.41,300.41
,453,453,10685,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,537.28,0.125,,,537.28,537.28
,454,454,10686,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,399.95,0.125,,,399.95,399.95
,455,455,10687,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,353.29,0.125,,,353.29,353.29
,456,456,10688,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,666.08,0.125,,,666.08,666.08
,457,457,10689,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,0,0.1225,,,0,0
,458,458,10690,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,21.48,0.125,,,21.48,21.48
,459,459,10691,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,668.7,0.125,,,668.7,668.7
,460,460,10692,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,446.21,0.1275,,,446.21,446.21
,461,461,10693,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,352.33,0.125,,,352.33,352.33
,462,462,10694,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,209.18,0.125,,,209.18,209.18
,463,463,10695,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,37.75,0.1225,,,37.75,37.75
,464,464,10696,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,197.51,0.125,,,197.51,197.51
,465,465,10697,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,496.69,0.125,,,496.69,496.69
,466,466,10698,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,705.55,0.1275,,,705.55,705.55
,467,467,10699,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,514.11,0.125,,,514.11,514.11
,468,468,10700,Highway,100,0.56,1,25,100000,1,0,0.15,4,1,628.36,0.14,,,628.36,628.36
,469,469,10701,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,486.66,0.1225,,,486.66,486.66
,470,470,10702,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,998.32,0.1275,,,998.32,998.32
,471,471,10703,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,449.56,0.125,,,449.56,449.56
,472,472,10704,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,154.22,0.1275,,,154.22,154.22
,473,473,10705,Highway,100,0.55,1,25,100000,1,0,0.15,4,1,391.6,0.1375,,,391.6,391.6
,474,474,10706,Highway,100,0.55,1,25,100000,1,0,0.15,4,1,114.22,0.1375,,,114.22,114.22
,475,475,10707,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,691.06,0.1225,,,691.06,691.06
,476,476,10708,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,81.21,0.125,,,81.21,81.21
,477,477,10709,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,299.46,0.125,,,299.46,299.46
,478,478,10710,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,384.24,0.135,,,384.24,384.24
,479,479,10711,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,322.75,0.135,,,322.75,322.75
,480,480,10712,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,364.96,0.125,,,364.96,364.96
,481,481,10713,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,713.01,0.1225,,,713.01,713.01
,482,482,10714,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,565.01,0.125,,,565.01,565.01
,483,483,10715,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,391.89,0.135,,,391.89,391.89
,484,484,10716,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,60.38,0.135,,,60.38,60.38
,485,485,10717,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,445.4,0.125,,,445.4,445.4
,486,486,10718,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,291.63,0.125,,,291.63,291.63
,487,487,10719,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,425.68,0.1225,,,425.68,425.68
,488,488,10720,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,45.53,0.135,,,45.53,45.53
